fid,OBJECTID,SITE_ID,DEFAULT_SI,DEFAULT__1,DEFAULT__2,OTHER_SITE,AWRC_REF,AQWAB_REF,BOM_REF,TEXT_REF,WIN_SITE_I,SITE_TYPE_,SITE_TYPE,SITE_SUBTY,SITE_SUB_1,SITE_GEO_F,SITE_GEO_1,SITE_CATEG,SITE_CAT_1,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID,POSITION_A,CATCH_AREA,SITE_OWNER,OWN_DATA,DEPARTMENT,CURRENTLY_,CURRENTL_1,PUBLISH_EX,INFRA_OWNE,OWN_ASSET,COMMENCE,CEASE,INFRA_COMM,INFRA_CEAS,INFRA_STAT,STATUS_CUR,DISCRETE_S,DISCRETE_E,DISCRETE_F,DISCRETE_L,TS_START,TS_END,TS_FIRST_A,TS_LAST_AV,TS_DATA_MA,TS_DATA__1,DATA_CATEG,VARIABLE_T,PROJECTS,ROUTES,PUB_URL,SITE_DOCS_,SITE_DOC_1,WRL_DRAWPO,WRL_LICENS,TOT_CONSTR,DRILLED_DE,DATE_DRILL,AHD_DATUM,AQUIFERS,AQUIFERS_R,BORE_INLET,CONSTRUCTI,GEOPHYSICA,SUMMARY_LO,LITHOLOGY_,WATER_SUPP,WATER_LEVE,TDS_COND,CATCHMENT,CATCHMENT_,DEPARTME_1,DEPARTME_2,ESTUARY,ESTUARY_ID,GEOGRAPHIC,GEOGRAPH_1,GROUNDWATE,GROUNDWA_1,GROUNDWA_2,GROUNDWA_3,GROUNDWA_4,GROUNDWA_5,LOCAL_GOVT,LOCAL_GO_1,LOCALITY,LOCALITY_I,RAINFALL_D,RAINFALL_1,BASIN,RIVER_BASI,RIVER_BA_1,MAP_SHEET_,MAP_SHEE_1,MINING_TEN,MINING_T_1,SURFACEWAT,SURFACEW_1,SURFACEW_2,SURFACEW_3,DATECREATE,TIMECREATE,USERCREATE,DATEMOD,TIMEMOD,USERMOD,SITE_COMME,DEFAULT__3,PURPOSE_CU,PURPOSE_HI,OTHER_SI_1,DISCRETE_1,STATUS_HIS,TIMEDATE,STAGELAST,STAGEPREVI,TENDENCY
51735,"58706","61406494","61406494",Murray River Catchment 614 - No21,No21,"20022310 [WIN_ID]; 2033-1-SW-0366 [AQWAB]; 61406494 [SITE_REF]","61406494",2033-1-SW-0366,,,"20022310",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",386472.000000000000000,6436668.000000000000000,-32.200826759999998,115.795482500000006,GDA94,+/-100m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,-615600000000.000000000000000,-615600000000.000000000000000,30/06/1950,30/06/1950,,,,,(),None,"BOREH; DISCWL; DISCWQ; PROJINF; SITEINF","Physical; Water level (discrete)",WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406494/61406494.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406494,His,,,,"21.5",30/06/1950,,,,,No,No,No,No,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",HOPE VALLEY,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/4975,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,299548800000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,Visit ?1978. Tds also recorded as: 860 umhos/cm at 25 deg C.,AWRC,,,Murray River Catchment 614 - No21,-615600000000.000000000000000,Unknown,,,,
51736,"58707","61406495","61406495",Murray River Catchment 614 - No 27,No 27,"20022315 [WIN_ID]; 2033-1-SW-0371 [AQWAB]; 61406495 [SITE_REF]","61406495",2033-1-SW-0371,,,"20022315",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",386194.000000000000000,6437034.999999999068677,-32.197488450000002,115.792577219999998,GDA94,+/-100m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; PROJINF; SITEINF",,WA-G-UNKNOWN,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406495,His,,,,"13.8",30/06/1950,,,,,No,No,No,No,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",HOPE VALLEY,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/4975,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,-2208988800000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,,AWRC,,,Murray River Catchment 614 - No 27,,Unknown,,,,
51737,"58708","61406496","61406496",Murray River Catchment 614 - 30,"30","20022317 [WIN_ID]; 2033-1-SW-0373 [AQWAB]; 61406496 [SITE_REF]","61406496",2033-1-SW-0373,,,"20022317",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",386199.000000000058208,6437178.000000000000000,-32.196199159999999,115.792647290000005,GDA94,+/-100m,,OWN_NON,None or unknown,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,236476800000.000000000000000,236476800000.000000000000000,30/06/1977,30/06/1977,,,,,(),None,"BOREH; DISCWL; DISCWQ; PROJINF; SITEINF","Physical; Water level (discrete)",WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406496/61406496.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406496,His,,,,,30/06/1977,,,,,No,No,No,No,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",HOPE VALLEY,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/4975,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,299548800000.000000000000000,"0",ADMINGOB,1521417600000.000000000000000,"1001",SVR,Well to 6.0m then 203mm casing. Visited 13/10/78. Tds also recorded as: 832 umhos/cm 25 deg C.,AWRC,,,Murray River Catchment 614 - 30,236476800000.000000000000000,Unknown,,,,
51738,"58709","61406497","61406497",Murray River Catchment 614 - No33,No33,"20022319 [WIN_ID]; 2033-1-SW-0375 [AQWAB]; 61406497 [SITE_REF]","61406497",2033-1-SW-0375,,,"20022319",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",386144.999999999941792,6437608.000000000000000,-32.192315270000002,115.792125740000003,GDA94,+/-100m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,-236908800000.000000000000000,-236908800000.000000000000000,30/06/1962,30/06/1962,,,,,(),None,"BOREH; DISCWQ; PROJINF; SITEINF",Physical,WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406497/61406497.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406497,His,,,,"18.5",30/06/1962,,,,,No,No,No,No,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",NAVAL BASE,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/4975,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,299548800000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,Visited 13/10/78. Tds also recorded as: 783 umhos/cm 25 deg C.,AWRC,,,Murray River Catchment 614 - No33,-236908800000.000000000000000,Unknown,,,,
51739,"58711","61406499","61406499",Murray River Catchment 614 - No58,No58,"20022335 [WIN_ID]; 2033-1-SW-0391 [AQWAB]; 61406499 [SITE_REF]","61406499",2033-1-SW-0391,,,"20022335",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",385480.999999999941792,6436399.000000000000000,-32.203152420000002,115.784937780000007,GDA94,+/-100m,,OWN_PRV,Private,No,No,No,Yes,PRV,Private,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; PROJINF; SITEINF",,WA-G-UNKNOWN,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406499,His,,,,,30/06/1950,,,,,No,No,No,No,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",NAVAL BASE,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/4975,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,-2208988800000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,,AWRC,,,Murray River Catchment 614 - No58,,Unknown,,,,
51742,"58714","61406500","61406500",Murray River Catchment 614 - No 62,No 62,"20022339 [WIN_ID]; 2033-1-SW-0395 [AQWAB]; 61406500 [SITE_REF]","61406500",2033-1-SW-0395,,,"20022339",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",386376.999999999941792,6436230.000000000000000,-32.204767720000000,115.794422630000000,GDA94,+/-100m,,OWN_NON,None or unknown,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,78710400000.000000000000000,78710400000.000000000000000,30/06/1972,30/06/1972,,,,,(),None,"BOREH; DISCWL; PROJINF; SITEINF",Water level (discrete),WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406500/61406500.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406500,His,,,,,30/06/1972,,,,,No,No,No,No,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",HOPE VALLEY,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/4975,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,299548800000.000000000000000,"0",ADMINGOB,1521417600000.000000000000000,"1001",SVR,,AWRC,,,Murray River Catchment 614 - No 62,78710400000.000000000000000,Unknown,,,,
51743,"58716","61406502","61406502",Murray River Catchment 614 - No64,No64,"20022341 [WIN_ID]; 2033-1-SW-0397 [AQWAB]; 61406502 [SITE_REF]","61406502",2033-1-SW-0397,,,"20022341",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",386284.000000000000000,6436401.000000000000000,-32.203215960000001,115.793456410000005,GDA94,+/-100m,,OWN_PRV,Private,No,No,No,Yes,PRV,Private,,,,,UNK,Unknown,-236908800000.000000000000000,-236908800000.000000000000000,30/06/1962,30/06/1962,,,,,(),None,"BOREH; DISCWL; PROJINF; SITEINF",Water level (discrete),WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406502/61406502.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406502,His,,,,"29.2",30/06/1962,,,,,No,No,No,No,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",HOPE VALLEY,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/4975,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,299548800000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,,AWRC,,,Murray River Catchment 614 - No64,-236908800000.000000000000000,Unknown,,,,
51755,"58729","61406514","61406514",Murray River Catchment 614 - 41B2 Mud Lake,41B2 Mud Lake,"20022458 [WIN_ID]; 2033-1-SW-0514 [AQWAB]; 61406514 [SITE_REF]","61406514",2033-1-SW-0514,,,"20022458",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",386043.000000000058208,6435562.999999999068677,-32.210749909999997,115.790799809999996,GDA94,Unknown,,OWN_IND,Industry/Mining,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,306201600000.000000000000000,306201600000.000000000000000,15/09/1979,15/09/1979,,,,,(),None,"BOREH; DISCWL; LITH; PROJINF; SITEINF; STRAT",Water level (discrete),WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406514/61406514.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406514,His,,,,"47.5",15/09/1979,,,,,No,No,Yes,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",KWINANA BEACH,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/4975,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,331171200000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,Drilled sept/oct 1979.,AWRC,,,Murray River Catchment 614 - 41B2 Mud Lake,306201600000.000000000000000,Unknown,,,,
51756,"58730","61406515","61406515",Murray River Catchment 614 - Bore,Bore,"20022499 [WIN_ID]; 2033-1-SW-0555 [AQWAB]; 61406515 [SITE_REF]","61406515",2033-1-SW-0555,,,"20022499",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",384583.000000000058208,6442613.000000000931323,-32.147013010000002,115.776161669999993,GDA94,+/-100m,,OWN_PRV,Private,No,No,No,Yes,PRV,Private,,,,,UNK,Unknown,-2208988800000.000000000000000,-2208988800000.000000000000000,01/01/1900,01/01/1900,,,,,(),None,"BOREH; DISCWQ; PROJINF; SITEINF",Physical,WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406515/61406515.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406515,His,,,,,Unknown,,,,,No,No,No,No,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Cockburn Confined,COCK728F,CITY OF COCKBURN,"4245468",HENDERSON,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,322099200000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,,AWRC,,,Murray River Catchment 614 - Bore,-2208988800000.000000000000000,Unknown,,,,
51758,"58732","61406517","61406517",Murray River Catchment 614 - Bore,Bore,"20022538 [WIN_ID]; 2033-1-SW-0594 [AQWAB]; 61406517 [SITE_REF]","61406517",2033-1-SW-0594,,,"20022538",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",385404.999999999941792,6443274.999999999068677,-32.141126000000000,115.784955420000003,GDA94,+/-100m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,-2208988800000.000000000000000,-2208988800000.000000000000000,01/01/1900,01/01/1900,,,,,(),None,"BOREH; DISCWL; PROJINF; SITEINF",Water level (discrete),WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406517/61406517.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406517,His,,,,"4",Unknown,"GL      : 3.230 mAHD; effective date unknown",,,,No,No,No,No,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Cockburn Confined,COCK728F,CITY OF COCKBURN,"4245468",HENDERSON,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/5106,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,364176000000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,Situation-slope.,AWRC,,,Murray River Catchment 614 - Bore,-2208988800000.000000000000000,Unknown,,,,
51765,"58739","61406523","61406523",Murray River Catchment 614 - Cssg-54,Cssg-54,"20022909 [WIN_ID]; 2033-1-SW-0965 [AQWAB]; 61406523 [SITE_REF]","61406523",2033-1-SW-0965,,,"20022909",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",383404.000000000000000,6431618.000000000000000,-32.246060589999999,115.762320430000003,GDA94,+/-100m,,OWN_NON,None or unknown,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; PROJINF; SITEINF",,WA-G-UNKNOWN,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406523,His,,,,"27.61",Unknown,"GL      : 4.100 mAHD; effective date unknown",,,,No,No,No,No,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Wellard,WELL6D8F,CITY OF KWINANA,"4244734",KWINANA BEACH,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,771724800000.000122070312500,"0",ADMINGOB,1521417600000.000000000000000,"1001",SVR,,AWRC,,,Murray River Catchment 614 - Cssg-54,,Unknown,,,,
51766,"58740","61406524","61406524",Murray River Catchment 614 - Bp4 (919),Bp4 (919),"20022929 [WIN_ID]; 2033-1-SW-0985 [AQWAB]; 61406524 [SITE_REF]","61406524",2033-1-SW-0985,,,"20022929",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",383183.000000000058208,6432847.999999999068677,-32.234943780000002,115.760125669999994,GDA94,+/-100m,,OWN_IND,Industry/Mining,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,-2208988800000.000000000000000,-2208988800000.000000000000000,01/01/1900,01/01/1900,,,,,(),None,"BOREH; DISCWQ; PROJINF; SITEINF",Physical,WA-G-PRE1996AQWADATA,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406524,His,,,,"9",Unknown,,,,,No,No,No,No,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Wellard,WELL6D8F,CITY OF KWINANA,"4244734",KWINANA BEACH,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,772243200000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,Sample taken 8/12/93 and results in ref file mf 4012/94. Depth is an approximation.,AWRC,,,Murray River Catchment 614 - Bp4 (919),-2208988800000.000000000000000,Unknown,,,,
51767,"58741","61406525","61406525",Murray River Catchment 614 - Bp4 (920),Bp4 (920),"20022930 [WIN_ID]; 2033-1-SW-0986 [AQWAB]; 61406525 [SITE_REF]","61406525",2033-1-SW-0986,,,"20022930",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",383183.000000000058208,6432847.999999999068677,-32.234943780000002,115.760125669999994,GDA94,+/-100m,,OWN_IND,Industry/Mining,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,-2208988800000.000000000000000,-2208988800000.000000000000000,01/01/1900,01/01/1900,,,,,(),None,"BOREH; DISCWQ; PROJINF; SITEINF",Physical,WA-G-PRE1996AQWADATA,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406525,His,,,,"15",Unknown,,,,,No,No,No,No,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Wellard,WELL6D8F,CITY OF KWINANA,"4244734",KWINANA BEACH,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,772243200000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,Sample taken 8/12/92 and results in ref file mf4012/94. Depth is an approximation.,AWRC,,,Murray River Catchment 614 - Bp4 (920),-2208988800000.000000000000000,Unknown,,,,
51768,"58742","61406526","61406526",Murray River Catchment 614 - Garden No1,Garden No1,"20022944 [WIN_ID]; 2033-1-SW-1000 [AQWAB]; 61406526 [SITE_REF]","61406526",2033-1-SW-1000,,,"20022944",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",384315.000000000058208,6435707.000000000000000,-32.209274409999999,115.772484849999998,GDA94,+/-100m,,OWN_IND,Industry/Mining,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,-2208988800000.000000000000000,-2208988800000.000000000000000,01/01/1900,01/01/1900,,,,,(),None,"BOREH; DISCWQ; PROJINF; SITEINF",Physical,WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406526/61406526.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406526,His,,,,,Unknown,,,,,No,No,No,No,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",NAVAL BASE,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,772761600000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,"Nh3: 1 mg/L; no3: -; temp: 20.5 deg C. Chem anal 125612. Slight h2s odour.",AWRC,,,Murray River Catchment 614 - Garden No1,-2208988800000.000000000000000,Unknown,,,,
51847,"58849","61406622","61406622",Murray River Catchment 614 - Bore,Bore,"20023720 [WIN_ID]; 2033-2-NW-0004 [AQWAB]; 61406622 [SITE_REF]","61406622",2033-2-NW-0004,,,"20023720",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",385288.999999999941792,6430382.000000000000000,-32.257403070000002,115.782177450000006,GDA94,+/-100m,,OWN_OTH,Other,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,47088000000.000007629394531,47088000000.000007629394531,30/06/1971,30/06/1971,,,,,(),None,"BOREH; DISCWL; PROJINF; SITEINF",Water level (discrete),WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406622/61406622.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406622,His,,,,"14.63",Unknown,"GL      : 9.140 mAHD; effective date unknown",,,,No,No,No,No,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Wellard,WELL6D8F,CITY OF ROCKINGHAM,"3722151",EAST ROCKINGHAM,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,-2208988800000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,Elevation originally recorded as: 25-30ft. Visited by t bradley 1971 and recorded depth as: 48ft.,AWRC,,,Murray River Catchment 614 - Bore,47088000000.000007629394531,Unknown,,,,
51892,"58933","61406699","61406699",Murray River Catchment 614 - No33,No33,"20023889 [WIN_ID]; 2033-2-NW-0175 [AQWAB]; 61406699 [SITE_REF]","61406699",2033-2-NW-0175,,,"20023889",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",385346.000000000000000,6429903.000000000000000,-32.261729289999998,115.782724810000005,GDA94,+/-100m,,OWN_OTH,Other,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,-2208988800000.000000000000000,-2208988800000.000000000000000,01/01/1900,01/01/1900,,,,,(),None,"BOREH; DISCWL; PROJINF; SITEINF",Water level (discrete),WA-G-UNKNOWN,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406699/61406699.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406699,His,,,,"17.07",Unknown,"GL      : 7.620 mAHD; effective date unknown",,,,No,No,No,No,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Wellard,WELL6D8F,CITY OF ROCKINGHAM,"3722151",EAST ROCKINGHAM,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,-2208988800000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,,AWRC,,,Murray River Catchment 614 - No33,-2208988800000.000000000000000,Unknown,,,,
51894,"58936","61406700","61406700",Murray River Catchment 614 - No35,No35,"20023891 [WIN_ID]; 2033-2-NW-0177 [AQWAB]; 61406700 [SITE_REF]","61406700",2033-2-NW-0177,,,"20023891",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",385868.000000000000000,6428174.000000000000000,-32.277377229999999,115.788058460000002,GDA94,+/-100m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,-2208988800000.000000000000000,-2208988800000.000000000000000,01/01/1900,01/01/1900,,,,,(),None,"BOREH; DISCWL; DISCWQ; PROJINF; SITEINF","Physical; Water level (discrete)",WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406700/61406700.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406700,His,,,,"3.66",Unknown,"GL      : 7.620 mAHD; effective date unknown",,,,No,No,No,No,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Rockingham,ROCK2BAE,Cooloongup,COOL778F,CITY OF ROCKINGHAM,"3722151",COOLOONGUP,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,37843200000.000000000000000,"0",ADMINGOB,1528243200000.000000000000000,"1009",SVR,"Windmill, limestone 12ft.",AWRC,,,Murray River Catchment 614 - No35,-2208988800000.000000000000000,Unknown,,,,
51895,"58937","61406701","61406701",Murray River Catchment 614 - No37,No37,"20023893 [WIN_ID]; 2033-2-NW-0179 [AQWAB]; 61406701 [SITE_REF]","61406701",2033-2-NW-0179,,,"20023893",GROUND,Groundwater,UNK,Unknown,GROUND,Ground,GROUND,Groundwater,"50",383979.000000000058208,6427276.000000000000000,-32.285282600000002,115.767893610000002,GDA94,+/-100m,,OWN_NON,None or unknown,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,-2208988800000.000000000000000,-2208988800000.000000000000000,01/01/1900,01/01/1900,,,,,(),None,"BOREH; DISCWQ; PROJINF; SITEINF",Physical,WA-G-PRE1996AQWADATA,,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61406701/61406701.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61406701,His,,,,,Unknown,"GL      : 7.920 mAHD; effective date unknown",,,,No,No,No,No,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",HILLMAN,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,37843200000.000000000000000,"0",ADMINGOB,1521417600000.000000000000000,"1001",SVR,"Battery of spears; smell of sulphur.",AWRC,,,Murray River Catchment 614 - No37,-2208988800000.000000000000000,Unknown,,,,
